sat_id,x0_m,y0_m,vx0_ms,vy0_ms,euler_class,euler_energy,euler_final_x_m,euler_final_y_m,rk4_class,rk4_energy,rk4_final_x_m,rk4_final_y_m
4134,6571000.000,0.000,0.000,9818.182,1,-1.246138e+07,-18473850.218,10637133.038,1,-1.246220e+07,-18462960.888,10659069.937
4135,6594376.623,0.000,0.000,9818.182,1,-1.224634e+07,-18494734.404,10979933.344,1,-1.224716e+07,-18483617.663,11001675.013
4136,6617753.247,0.000,0.000,9818.182,1,-1.203281e+07,-18511094.307,11318699.561,1,-1.203364e+07,-18499760.014,11340244.013
4137,6641129.870,0.000,0.000,9818.182,1,-1.182079e+07,-18523125.052,11653462.746,1,-1.182163e+07,-18511582.757,11674808.321
4138,6664506.494,0.000,0.000,9818.182,1,-1.161025e+07,-18531012.898,11984256.459,1,-1.161110e+07,-18519271.849,12005401.798
4139,6687883.117,0.000,0.000,9818.182,1,-1.140119e+07,-18534935.681,12311116.442,1,-1.140204e+07,-18523004.828,12332060.465
4140,6711259.740,0.000,0.000,9818.182,1,-1.119358e+07,-18535063.235,12634080.329,1,-1.119444e+07,-18522951.240,12654822.214
4141,6734636.364,0.000,0.000,9818.182,1,-1.098742e+07,-18531557.794,12953187.386,1,-1.098828e+07,-18519273.035,12973726.552
4142,6758012.987,0.000,0.000,9818.182,1,-1.078268e+07,-18524574.364,13268478.280,1,-1.078355e+07,-18512124.943,13288814.363
4143,6781389.610,0.000,0.000,9818.182,1,-1.057936e+07,-18514261.081,13579994.861,1,-1.058023e+07,-18501654.833,13600127.703
4144,6804766.234,0.000,0.000,9818.182,1,-1.037743e+07,-18500759.551,13887779.974,1,-1.037831e+07,-18488004.047,13907709.606
4145,6828142.857,0.000,0.000,9818.182,1,-1.017688e+07,-18484205.166,14191877.289,1,-1.017777e+07,-18471307.724,14211603.914
4146,6851519.481,0.000,0.000,9818.182,1,-9.977707e+06,-18464727.408,14492331.142,1,-9.978593e+06,-18451695.098,14511855.123
4147,6874896.104,0.000,0.000,9818.182,1,-9.779885e+06,-18442450.136,14789186.398,1,-9.780775e+06,-18429289.788,14808508.245
4148,6898272.727,0.000,0.000,9818.182,1,-9.583404e+06,-18417491.855,15082488.325,1,-9.584298e+06,-18404210.065,15101608.683
4149,6921649.351,0.000,0.000,9818.182,1,-9.388251e+06,-18389965.974,15372282.478,1,-9.389147e+06,-18376569.112,15391202.116
4150,6945025.974,0.000,0.000,9818.182,1,-9.194412e+06,-18359981.048,15658614.602,1,-9.195310e+06,-18346475.265,15677334.404
4151,6968402.597,0.000,0.000,9818.182,1,-9.001873e+06,-18327641.008,15941530.537,1,-9.002774e+06,-18314032.242,15960051.491
4152,6991779.221,0.000,0.000,9818.182,1,-8.810622e+06,-18293045.383,16221076.139,1,-8.811525e+06,-18279339.366,16239399.326
4153,7015155.844,0.000,0.000,9818.182,1,-8.620646e+06,-18256289.502,16497297.203,1,-8.621551e+06,-18242491.765,16515423.794
4154,7038532.468,0.000,0.000,9818.182,1,-8.431932e+06,-18217464.691,16770239.403,1,-8.432839e+06,-18203580.573,16788170.646
4155,7061909.091,0.000,0.000,9818.182,1,-8.244467e+06,-18176658.462,17039948.228,1,-8.245376e+06,-18162693.114,17057685.443
4156,7085285.714,0.000,0.000,9818.182,1,-8.058240e+06,-18133954.685,17306468.932,1,-8.059150e+06,-18119913.077,17324013.505
4157,7108662.338,0.000,0.000,9818.182,1,-7.873237e+06,-18089433.761,17569846.490,1,-7.874149e+06,-18075320.688,17587199.866
4158,7132038.961,0.000,0.000,9818.182,1,-7.689448e+06,-18043172.774,17830125.553,1,-7.690361e+06,-18028992.860,17847289.229
4159,7155415.584,0.000,0.000,9818.182,1,-7.506859e+06,-17995245.646,18087350.413,1,-7.507773e+06,-17981003.352,18104325.935
4160,7178792.208,0.000,0.000,9818.182,1,-7.325460e+06,-17945723.280,18341564.973,1,-7.326375e+06,-17931422.908,18358353.929
4161,7202168.831,0.000,0.000,9818.182,1,-7.145238e+06,-17894673.694,18592812.719,1,-7.146154e+06,-17880319.394,18609416.734
4162,7225545.455,0.000,0.000,9818.182,1,-6.966183e+06,-17842162.153,18841136.690,1,-6.967099e+06,-17827757.923,18857557.424
4163,7248922.078,0.000,0.000,9818.182,1,-6.788282e+06,-17788251.286,19086579.463,1,-6.789200e+06,-17773800.985,19102818.605
4164,7272298.701,0.000,0.000,9818.182,1,-6.611526e+06,-17733001.211,19329183.134,1,-6.612444e+06,-17718508.557,19345242.398
4165,7295675.325,0.000,0.000,9818.182,1,-6.435902e+06,-17676469.639,19568989.299,1,-6.436820e+06,-17661938.216,19584870.422
4166,7319051.948,0.000,0.000,9818.182,1,-6.261400e+06,-17618711.981,19806039.043,1,-6.262319e+06,-17604145.245,19821743.780
4167,7342428.571,0.000,0.000,9818.182,1,-6.088009e+06,-17559781.450,20040372.928,1,-6.088928e+06,-17545182.731,20055903.051
4168,7365805.195,0.000,0.000,9818.182,1,-5.915719e+06,-17499729.156,20272030.986,1,-5.916638e+06,-17485101.663,20287388.279
4169,7389181.818,0.000,0.000,9818.182,1,-5.744520e+06,-17438604.194,20501052.709,1,-5.745439e+06,-17423951.021,20516238.968
4170,7412558.442,0.000,0.000,9818.182,1,-5.574400e+06,-17376453.736,20727477.046,1,-5.575319e+06,-17361777.862,20742494.073
4171,7435935.065,0.000,0.000,9818.182,1,-5.405349e+06,-17313323.106,20951342.397,1,-5.406269e+06,-17298627.402,20966192.001
4172,7459311.688,0.000,0.000,9818.182,1,-5.237359e+06,-17249255.866,21172686.609,1,-5.238278e+06,-17234543.098,21187370.602
4173,7482688.312,0.000,0.000,9818.182,1,-5.070418e+06,-17184293.884,21391546.978,1,-5.071337e+06,-17169566.717,21406067.175
4174,7506064.935,0.000,0.000,9818.182,1,-4.904517e+06,-17118477.410,21607960.245,1,-4.905436e+06,-17103738.410,21622318.460
4175,7529441.558,0.000,0.000,9818.182,1,-4.739646e+06,-17051845.142,21821962.598,1,-4.740565e+06,-17037096.780,21836160.644
4176,7552818.182,0.000,0.000,9818.182,1,-4.575796e+06,-16984434.290,22033589.674,1,-4.576714e+06,-16969678.946,22047629.360
4177,7576194.805,0.000,0.000,9818.182,1,-4.412957e+06,-16916280.638,22242876.557,1,-4.413875e+06,-16901520.604,22256759.689
4178,7599571.429,0.000,0.000,9818.182,1,-4.251120e+06,-16847418.605,22449857.787,1,-4.252037e+06,-16832656.087,22463586.164
4179,7622948.052,0.000,0.000,9818.182,1,-4.090275e+06,-16777881.298,22654567.357,1,-4.091192e+06,-16763118.419,22668142.771
4180,7646324.675,0.000,0.000,9818.182,1,-3.930414e+06,-16707700.568,22857038.721,1,-3.931331e+06,-16692939.372,22870462.957
4181,7669701.299,0.000,0.000,9818.182,1,-3.771528e+06,-16636907.058,23057304.797,1,-3.772444e+06,-16622149.513,23070579.630
4182,7693077.922,0.000,0.000,9818.182,1,-3.613607e+06,-16565530.258,23255397.973,1,-3.614522e+06,-16550778.256,23268525.168
4183,7716454.545,0.000,0.000,9818.182,1,-3.456643e+06,-16493598.543,23451350.108,1,-3.457558e+06,-16478853.906,23464331.420
4184,7739831.169,0.000,0.000,9818.182,1,-3.300627e+06,-16421139.227,23645192.544,1,-3.301541e+06,-16406403.705,23658029.715
4185,7763207.792,0.000,0.000,9818.182,1,-3.145551e+06,-16348178.596,23836956.106,1,-3.146465e+06,-16333453.875,23849650.866
4186,7786584.416,0.000,0.000,9818.182,1,-2.991406e+06,-16274741.957,24026671.111,1,-2.992319e+06,-16260029.658,24039225.179
4187,7809961.039,0.000,0.000,9818.182,1,-2.838184e+06,-16200853.673,24214367.373,1,-2.839096e+06,-16186155.352,24226782.453
4188,7833337.662,0.000,0.000,9818.182,1,-2.685876e+06,-16126537.199,24400074.212,1,-2.686788e+06,-16111854.355,24412351.994
4189,7856714.286,0.000,0.000,9818.182,1,-2.534475e+06,-16051815.122,24583820.456,1,-2.535386e+06,-16037149.192,24595962.617
4190,7880090.909,0.000,0.000,9818.182,1,-2.383972e+06,-15976709.188,24765634.454,1,-2.384882e+06,-15962061.557,24777642.653
4191,7903467.532,0.000,0.000,9818.182,1,-2.234359e+06,-15901240.343,24945544.075,1,-2.235268e+06,-15886612.340,24957419.959
4192,7926844.156,0.000,0.000,9818.182,1,-2.085629e+06,-15825428.759,25123576.722,1,-2.086537e+06,-15810821.658,25135321.921
4193,7950220.779,0.000,0.000,9818.182,1,-1.937773e+06,-15749293.863,25299759.336,1,-1.938681e+06,-15734708.891,25311375.465
4194,7973597.403,0.000,0.000,9818.182,1,-1.790785e+06,-15672854.370,25474118.403,1,-1.791691e+06,-15658292.703,25485607.059
4195,7996974.026,0.000,0.000,9818.182,1,-1.644655e+06,-15596128.305,25646679.959,1,-1.645561e+06,-15581591.073,25658042.725
4196,8020350.649,0.000,0.000,9818.182,1,-1.499378e+06,-15519133.035,25817469.603,1,-1.500283e+06,-15504621.321,25828708.044
4197,8043727.273,0.000,0.000,9818.182,1,-1.354945e+06,-15441885.289,25986512.499,1,-1.355849e+06,-15427400.133,25997628.164
4198,8067103.896,0.000,0.000,9818.182,1,-1.211349e+06,-15364401.185,26153833.383,1,-1.212253e+06,-15349943.583,26164827.804
4199,8090480.519,0.000,0.000,9818.182,1,-1.068583e+06,-15286696.251,26319456.573,1,-1.069486e+06,-15272267.159,26330331.265
4200,8113857.143,0.000,0.000,9818.182,1,-9.266399e+05,-15208785.450,26483405.975,1,-9.275415e+05,-15194385.785,26494162.436
4201,8137233.766,0.000,0.000,9818.182,1,-7.855121e+05,-15130683.200,26645705.089,1,-7.864127e+05,-15116313.838,26656344.800
4202,8160610.390,0.000,0.000,9818.182,1,-6.451928e+05,-15052403.391,26806377.015,1,-6.460926e+05,-15038065.172,26816901.440
4203,8183987.013,0.000,0.000,9818.182,1,-5.056752e+05,-14973959.409,26965444.463,1,-5.065740e+05,-14959653.139,26975855.050
4204,8207363.636,0.000,0.000,9818.182,1,-3.669524e+05,-14895364.154,27122929.758,1,-3.678502e+05,-14881090.603,27133227.936
4205,8230740.260,0.000,0.000,9818.182,1,-2.290175e+05,-14816630.055,27278854.846,1,-2.299144e+05,-14802389.959,27289042.029
4206,8254116.883,0.000,0.000,9818.182,1,-9.186400e+04,-14737769.091,27433241.304,1,-9.275992e+04,-14723563.154,27443318.886
4207,8277493.506,0.000,0.000,9818.182,2,4.363685e+04,8277487.689,9818.182,2,4.361990e+04,8277490.598,9818.181
4208,8300870.130,0.000,0.000,9818.182,2,1.792484e+05,8300864.345,9818.182,2,1.792316e+05,8300867.237,9818.181
4209,8324246.753,0.000,0.000,9818.182,2,3.140983e+05,8324241.001,9818.182,2,3.140816e+05,8324243.877,9818.181
4210,8347623.377,0.000,0.000,9818.182,2,4.481930e+05,8347617.656,9818.182,2,4.481763e+05,8347620.517,9818.181
4211,8371000.000,0.000,0.000,9818.182,2,5.815387e+05,8370994.312,9818.182,2,5.815221e+05,8370997.156,9818.181
4212,6571000.000,0.000,0.000,9909.091,1,-1.156466e+07,-18691149.483,11962045.647,1,-1.156550e+07,-18679222.819,11983683.766
4213,6594376.623,0.000,0.000,9909.091,1,-1.134961e+07,-18697843.434,12296055.627,1,-1.135047e+07,-18685717.949,12317487.487
4214,6617753.247,0.000,0.000,9909.091,1,-1.113609e+07,-18700562.564,12626046.583,1,-1.113695e+07,-18688247.384,12647271.207
4215,6641129.870,0.000,0.000,9909.091,1,-1.092407e+07,-18699478.654,12952058.899,1,-1.092493e+07,-18686982.603,12973075.571
4216,6664506.494,0.000,0.000,9909.091,1,-1.071354e+07,-18694755.720,13274134.497,1,-1.071440e+07,-18682087.330,13294942.741
4217,6687883.117,0.000,0.000,9909.091,1,-1.050447e+07,-18686550.407,13592316.607,1,-1.050535e+07,-18673717.925,13612916.167
4218,6711259.740,0.000,0.000,9909.091,1,-1.029687e+07,-18675012.352,13906649.552,1,-1.029775e+07,-18662023.746,13927040.377
4219,6734636.364,0.000,0.000,9909.091,1,-1.009071e+07,-18660284.537,14217178.567,1,-1.009159e+07,-18647147.505,14237360.792
4220,6758012.987,0.000,0.000,9909.091,1,-9.885972e+06,-18642503.616,14523949.622,1,-9.886858e+06,-18629225.593,14543923.556
4221,6781389.610,0.000,0.000,9909.091,1,-9.682648e+06,-18621800.225,14827009.275,1,-9.683537e+06,-18608388.392,14846775.387
4222,6804766.234,0.000,0.000,9909.091,1,-9.480721e+06,-18598299.279,15126404.533,1,-9.481613e+06,-18584760.568,15145963.438
4223,6828142.857,0.000,0.000,9909.091,1,-9.280177e+06,-18572120.249,15422182.729,1,-9.281072e+06,-18558461.353,15441535.175
4224,6851519.481,0.000,0.000,9909.091,1,-9.081001e+06,-18543377.427,15714391.412,1,-9.081899e+06,-18529604.805,15733538.271
4225,6874896.104,0.000,0.000,9909.091,1,-8.883181e+06,-18512180.172,16003078.248,1,-8.884081e+06,-18498300.059,16022020.503
4226,6898272.727,0.000,0.000,9909.091,1,-8.686701e+06,-18478633.152,16288290.928,1,-8.687603e+06,-18464651.564,16307029.668
4227,6921649.351,0.000,0.000,9909.091,1,-8.491548e+06,-18442836.562,16570077.096,1,-8.492453e+06,-18428759.302,16588613.501
4228,6945025.974,0.000,0.000,9909.091,1,-8.297710e+06,-18404886.339,16848484.271,1,-8.298616e+06,-18390719.006,16866819.608
4229,6968402.597,0.000,0.000,9909.091,1,-8.105172e+06,-18364874.363,17123559.787,1,-8.106080e+06,-18350622.357,17141695.400
4230,6991779.221,0.000,0.000,9909.091,1,-7.913922e+06,-18322888.643,17395350.736,1,-7.914831e+06,-18308557.174,17413288.040
4231,7015155.844,0.000,0.000,9909.091,1,-7.723946e+06,-18279013.504,17663903.921,1,-7.724857e+06,-18264607.593,17681644.393
4232,7038532.468,0.000,0.000,9909.091,1,-7.535233e+06,-18233329.751,17929265.805,1,-7.536145e+06,-18218854.244,17946810.982
4233,7061909.091,0.000,0.000,9909.091,1,-7.347769e+06,-18185914.837,18191482.481,1,-7.348682e+06,-18171374.402,18208833.949
4234,7085285.714,0.000,0.000,9909.091,1,-7.161542e+06,-18136843.012,18450599.629,1,-7.162456e+06,-18122242.153,18467759.022
4235,7108662.338,0.000,0.000,9909.091,1,-6.976540e+06,-18086185.474,18706662.493,1,-6.977455e+06,-18071528.530,18723631.483
4236,7132038.961,0.000,0.000,9909.091,1,-6.792751e+06,-18034010.501,18959715.849,1,-6.793667e+06,-18019301.656,18976496.148
4237,7155415.584,0.000,0.000,9909.091,1,-6.610163e+06,-17980383.590,19209803.988,1,-6.611079e+06,-17965626.875,19226397.337
4238,7178792.208,0.000,0.000,9909.091,1,-6.428764e+06,-17925367.574,19456970.692,1,-6.429681e+06,-17910566.876,19473378.861
4239,7202168.831,0.000,0.000,9909.091,1,-6.248543e+06,-17869022.749,19701259.220,1,-6.249460e+06,-17854181.812,19717484.002
4240,7225545.455,0.000,0.000,9909.091,1,-6.069488e+06,-17811406.980,19942712.290,1,-6.070405e+06,-17796529.412,19958755.501
4241,7248922.078,0.000,0.000,9909.091,1,-5.891588e+06,-17752575.812,20181372.075,1,-5.892505e+06,-17737665.089,20197235.545
4242,7272298.701,0.000,0.000,9909.091,1,-5.714832e+06,-17692582.571,20417280.185,1,-5.715749e+06,-17677642.041,20432965.761
4243,7295675.325,0.000,0.000,9909.091,1,-5.539209e+06,-17631478.458,20650477.665,1,-5.540126e+06,-17616511.349,20665987.203
4244,7319051.948,0.000,0.000,9909.091,1,-5.364707e+06,-17569312.648,20881004.986,1,-5.365624e+06,-17554322.065,20896340.352
4245,7342428.571,0.000,0.000,9909.091,1,-5.191317e+06,-17506132.370,21108902.041,1,-5.192234e+06,-17491121.307,21124065.109
4246,7365805.195,0.000,0.000,9909.091,1,-5.019027e+06,-17441982.998,21334208.146,1,-5.019944e+06,-17426954.336,21349200.792
4247,7389181.818,0.000,0.000,9909.091,1,-4.847828e+06,-17376908.123,21556962.031,1,-4.848745e+06,-17361864.638,21571786.136
4248,7412558.442,0.000,0.000,9909.091,1,-4.677708e+06,-17310949.635,21777201.848,1,-4.678625e+06,-17295893.998,21791859.289
4249,7435935.065,0.000,0.000,9909.091,1,-4.508658e+06,-17244147.792,21994965.163,1,-4.509574e+06,-17229082.575,22009457.820
4250,7459311.688,0.000,0.000,9909.091,1,-4.340668e+06,-17176541.290,22210288.965,1,-4.341584e+06,-17161468.968,22224618.711
4251,7482688.312,0.000,0.000,9909.091,1,-4.173727e+06,-17108167.326,22423209.661,1,-4.174643e+06,-17093090.282,22437378.368
4252,7506064.935,0.000,0.000,9909.091,1,-4.007826e+06,-17039061.664,22633763.087,1,-4.008741e+06,-17023982.193,22647772.620
4253,7529441.558,0.000,0.000,9909.091,1,-3.842956e+06,-16969258.695,22841984.505,1,-3.843870e+06,-16954179.002,22855836.720
4254,7552818.182,0.000,0.000,9909.091,1,-3.679106e+06,-16898791.487,23047908.608,1,-3.680020e+06,-16883713.696,23061605.355
4255,7576194.805,0.000,0.000,9909.091,1,-3.516267e+06,-16827691.848,23251569.531,1,-3.517181e+06,-16812618.001,23265112.649
4256,7599571.429,0.000,0.000,9909.091,1,-3.354430e+06,-16755990.373,23453000.847,1,-3.355343e+06,-16740922.434,23466392.166
4257,7622948.052,0.000,0.000,9909.091,1,-3.193586e+06,-16683716.494,23652235.578,1,-3.194498e+06,-16668656.353,23665476.916
4258,7646324.675,0.000,0.000,9909.091,1,-3.033725e+06,-16610898.527,23849306.202,1,-3.034636e+06,-16595847.999,23862399.366
4259,7669701.299,0.000,0.000,9909.091,1,-2.874839e+06,-16537563.717,24044244.656,1,-2.875749e+06,-16522524.550,24057191.438
4260,7693077.922,0.000,0.000,9909.091,1,-2.716918e+06,-16463738.282,24237082.343,1,-2.717828e+06,-16448712.155,24249884.524
4261,7716454.545,0.000,0.000,9909.091,1,-2.559954e+06,-16389447.455,24427850.141,1,-2.560864e+06,-16374435.980,24440509.485
4262,7739831.169,0.000,0.000,9909.091,1,-2.403938e+06,-16314715.519,24616578.406,1,-2.404847e+06,-16299720.248,24629096.666
4263,7763207.792,0.000,0.000,9909.091,1,-2.248862e+06,-16239565.851,24803296.983,1,-2.249770e+06,-16224588.272,24815675.896
4264,7786584.416,0.000,0.000,9909.091,1,-2.094718e+06,-16164020.950,24988035.213,1,-2.095625e+06,-16149062.495,25000276.498
4265,7809961.039,0.000,0.000,9909.091,1,-1.941495e+06,-16088102.479,25170821.936,1,-1.942402e+06,-16073164.521,25182927.298
4266,7833337.662,0.000,0.000,9909.091,1,-1.789188e+06,-16011831.293,25351685.502,1,-1.790093e+06,-15996915.151,25363656.631
4267,7856714.286,0.000,0.000,9909.091,1,-1.637787e+06,-15935227.473,25530653.781,1,-1.638691e+06,-15920334.412,25542492.347
4268,7880090.909,0.000,0.000,9909.091,1,-1.487284e+06,-15858310.353,25707754.162,1,-1.488188e+06,-15843441.589,25719461.821
4269,7903467.532,0.000,0.000,9909.091,1,-1.337671e+06,-15781098.553,25883013.569,1,-1.338574e+06,-15766255.252,25894591.960
4270,7926844.156,0.000,0.000,9909.091,1,-1.188941e+06,-15703610.004,26056458.466,1,-1.189843e+06,-15688793.283,26067909.208
4271,7950220.779,0.000,0.000,9909.091,1,-1.041086e+06,-15625861.973,26228114.861,1,-1.041987e+06,-15611072.904,26239439.559
4272,7973597.403,0.000,0.000,9909.091,1,-8.940972e+05,-15547871.093,26398008.319,1,-8.949973e+05,-15533110.703,26409208.559
4273,7996974.026,0.000,0.000,9909.091,1,-7.479681e+05,-15469653.381,26566163.965,1,-7.488672e+05,-15454922.655,26577241.315
4274,8020350.649,0.000,0.000,9909.091,1,-6.026908e+05,-15391224.267,26732606.494,1,-6.035890e+05,-15376524.148,26743562.504
4275,8043727.273,0.000,0.000,9909.091,1,-4.582579e+05,-15312598.612,26897360.178,1,-4.591552e+05,-15297930.003,26908196.381
4276,8067103.896,0.000,0.000,9909.091,1,-3.146622e+05,-15233790.734,27060448.872,1,-3.155584e+05,-15219154.499,27071166.783
4277,8090480.519,0.000,0.000,9909.091,1,-1.718962e+05,-15154814.421,27221896.023,1,-1.727915e+05,-15140211.388,27232497.139
4278,8113857.143,0.000,0.000,9909.091,1,-2.995294e+04,-15075682.959,27381724.677,1,-3.084724e+04,-15061113.918,27392210.477
4279,8137233.766,0.000,0.000,9909.091,2,1.102997e+05,8137227.746,9909.091,2,1.102815e+05,8137230.756,9909.090
4280,8160610.390,0.000,0.000,9909.091,2,2.506198e+05,8160604.404,9909.091,2,2.506017e+05,8160607.397,9909.090
4281,8183987.013,0.000,0.000,9909.091,2,3.901382e+05,8183981.062,9909.091,2,3.901202e+05,8183984.037,9909.090
4282,8207363.636,0.000,0.000,9909.091,2,5.288619e+05,8207357.719,9909.091,2,5.288440e+05,8207360.678,9909.090
4283,8230740.260,0.000,0.000,9909.091,2,6.667976e+05,8230734.376,9909.091,2,6.667798e+05,8230737.318,9909.090
4284,8254116.883,0.000,0.000,9909.091,2,8.039520e+05,8254111.033,9909.091,2,8.039343e+05,8254113.958,9909.090
4285,8277493.506,0.000,0.000,9909.091,2,9.403317e+05,8277487.689,9909.091,2,9.403141e+05,8277490.598,9909.090
4286,8300870.130,0.000,0.000,9909.091,2,1.075943e+06,8300864.345,9909.091,2,1.075926e+06,8300867.237,9909.090
4287,8324246.753,0.000,0.000,9909.091,2,1.210793e+06,8324241.001,9909.091,2,1.210776e+06,8324243.877,9909.090
4288,8347623.377,0.000,0.000,9909.091,2,1.344888e+06,8347617.656,9909.091,2,1.344871e+06,8347620.517,9909.090
4289,8371000.000,0.000,0.000,9909.091,2,1.478234e+06,8370994.312,9909.091,2,1.478216e+06,8370997.156,9909.090
4290,6571000.000,0.000,0.000,10000.000,1,-1.065968e+07,-18863130.606,13256484.215,1,-1.066055e+07,-18850251.811,13277788.746
4291,6594376.623,0.000,0.000,10000.000,1,-1.044463e+07,-18857346.616,13581730.572,1,-1.044551e+07,-18844295.567,13602820.873
4292,6617753.247,0.000,0.000,10000.000,1,-1.023111e+07,-18848068.668,13903003.238,1,-1.023199e+07,-18834853.770,13923879.154
4293,6641129.870,0.000,0.000,10000.000,1,-1.001909e+07,-18835448.235,14220348.999,1,-1.001997e+07,-18822077.605,14241010.577
4294,6664506.494,0.000,0.000,10000.000,1,-9.808561e+06,-18819629.993,14533815.465,1,-9.809446e+06,-18806111.470,14554262.943
4295,6687883.117,0.000,0.000,10000.000,1,-9.599501e+06,-18800752.158,14843450.910,1,-9.600390e+06,-18787093.309,14863684.697
4296,6711259.740,0.000,0.000,10000.000,1,-9.391899e+06,-18778946.806,15149304.117,1,-9.392790e+06,-18765154.934,15169324.782
4297,6734636.364,0.000,0.000,10000.000,1,-9.185737e+06,-18754340.181,15451424.242,1,-9.186632e+06,-18740422.335,15471232.501
4298,6758012.987,0.000,0.000,10000.000,1,-8.981002e+06,-18727052.976,15749860.699,1,-8.981899e+06,-18713015.957,15769457.400
4299,6781389.610,0.000,0.000,10000.000,1,-8.777679e+06,-18697200.611,16044663.044,1,-8.778579e+06,-18683050.979,16064049.158
4300,6804766.234,0.000,0.000,10000.000,1,-8.575753e+06,-18664893.484,16335880.884,1,-8.576655e+06,-18650637.569,16355057.493
4301,6828142.857,0.000,0.000,10000.000,1,-8.375210e+06,-18630237.218,16623563.788,1,-8.376113e+06,-18615881.123,16642532.078
4302,6851519.481,0.000,0.000,10000.000,1,-8.176035e+06,-18593332.886,16907761.210,1,-8.176941e+06,-18578882.498,16926522.459
4303,6874896.104,0.000,0.000,10000.000,1,-7.978215e+06,-18554277.234,17188522.420,1,-7.979122e+06,-18539738.228,17207077.989
4304,6898272.727,0.000,0.000,10000.000,1,-7.781736e+06,-18513162.882,17465896.445,1,-7.782645e+06,-18498540.730,17484247.773
4305,6921649.351,0.000,0.000,10000.000,1,-7.586585e+06,-18470078.522,17739932.010,1,-7.587494e+06,-18455378.500,17758080.605
4306,6945025.974,0.000,0.000,10000.000,1,-7.392747e+06,-18425109.101,18010677.497,1,-7.393657e+06,-18410336.294,18028624.929
4307,6968402.597,0.000,0.000,10000.000,1,-7.200210e+06,-18378335.998,18278180.896,1,-7.201121e+06,-18363495.308,18295928.790
4308,6991779.221,0.000,0.000,10000.000,1,-7.008960e+06,-18329837.189,18542489.771,1,-7.009872e+06,-18314933.337,18560039.804
4309,7015155.844,0.000,0.000,10000.000,1,-6.818985e+06,-18279687.400,18803651.230,1,-6.819898e+06,-18264724.939,18821005.121
4310,7038532.468,0.000,0.000,10000.000,1,-6.630272e+06,-18227958.266,19061711.890,1,-6.631186e+06,-18212941.581,19078871.401
4311,7061909.091,0.000,0.000,10000.000,1,-6.442809e+06,-18174718.462,19316717.862,1,-6.443723e+06,-18159651.778,19333684.786
4312,7085285.714,0.000,0.000,10000.000,1,-6.256583e+06,-18120033.843,19568714.719,1,-6.257497e+06,-18104921.232,19585490.882
4313,7108662.338,0.000,0.000,10000.000,1,-6.071581e+06,-18063967.573,19817747.487,1,-6.072496e+06,-18048812.955,19834334.740
4314,7132038.961,0.000,0.000,10000.000,1,-5.887793e+06,-18006580.241,20063860.626,1,-5.888708e+06,-17991387.392,20080260.843
4315,7155415.584,0.000,0.000,10000.000,1,-5.705205e+06,-17947929.979,20307098.019,1,-5.706120e+06,-17932702.538,20323313.092
4316,7178792.208,0.000,0.000,10000.000,1,-5.523807e+06,-17888072.572,20547502.958,1,-5.524722e+06,-17872814.041,20563534.796
4317,7202168.831,0.000,0.000,10000.000,1,-5.343586e+06,-17827061.559,20785118.143,1,-5.344501e+06,-17811775.311,20800968.667
4318,7225545.455,0.000,0.000,10000.000,1,-5.164531e+06,-17764948.335,21019985.667,1,-5.165447e+06,-17749637.618,21035656.808
4319,7248922.078,0.000,0.000,10000.000,1,-4.986632e+06,-17701782.243,21252147.019,1,-4.987547e+06,-17686450.184,21267640.716
4320,7272298.701,0.000,0.000,10000.000,1,-4.809876e+06,-17637610.664,21481643.075,1,-4.810791e+06,-17622260.271,21496961.273
4321,7295675.325,0.000,0.000,10000.000,1,-4.634252e+06,-17572479.099,21708514.103,1,-4.635167e+06,-17557113.271,21723658.746
4322,7319051.948,0.000,0.000,10000.000,1,-4.459751e+06,-17506431.257,21932799.754,1,-4.460666e+06,-17491052.781,21947772.791
4323,7342428.571,0.000,0.000,10000.000,1,-4.286361e+06,-17439509.123,22154539.069,1,-4.287275e+06,-17424120.683,22169342.445
4324,7365805.195,0.000,0.000,10000.000,1,-4.114072e+06,-17371753.038,22373770.479,1,-4.114986e+06,-17356357.216,22388406.137
4325,7389181.818,0.000,0.000,10000.000,1,-3.942873e+06,-17303201.768,22590531.806,1,-3.943786e+06,-17287801.048,22605001.685
4326,7412558.442,0.000,0.000,10000.000,1,-3.772753e+06,-17233892.566,22804860.268,1,-3.773666e+06,-17218489.337,22819166.302
4327,7435935.065,0.000,0.000,10000.000,1,-3.603704e+06,-17163861.240,23016792.482,1,-3.604616e+06,-17148457.801,23030936.595
4328,7459311.688,0.000,0.000,10000.000,1,-3.435713e+06,-17093142.213,23226364.469,1,-3.436625e+06,-17077740.775,23240348.578
4329,7482688.312,0.000,0.000,10000.000,1,-3.268773e+06,-17021768.577,23433611.658,1,-3.269684e+06,-17006371.266,23447437.671
4330,7506064.935,0.000,0.000,10000.000,1,-3.102872e+06,-16949772.155,23638568.893,1,-3.103783e+06,-16934381.013,23652238.707
4331,7529441.558,0.000,0.000,10000.000,1,-2.938002e+06,-16877183.544,23841270.438,1,-2.938912e+06,-16861800.538,23854785.938
4332,7552818.182,0.000,0.000,10000.000,1,-2.774152e+06,-16804032.173,24041749.985,1,-2.775061e+06,-16788659.191,24055113.043
4333,7576194.805,0.000,0.000,10000.000,1,-2.611314e+06,-16730346.349,24240040.657,1,-2.612222e+06,-16714985.204,24253253.134
